seed,prior_name,coordinate,is_active,mass_kind,mid_radius,slope,device_used,cuda_available,gpu_name,hessian_device,covariance_device,linear_algebra_fallback
0,laplace,2,False,post,5.7918927700312644e-05,1.0000000358040453,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,8.013941241504928e-05,1.0000000685444828,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.00011088474316133949,1.0000001312289089,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.00015342546064946289,1.000000251232527,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.00021228684221461945,1.0000004809714031,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.00029373027909896976,1.0000009207816418,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.0004064193331979246,1.0000017627090854,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.0005623413251903488,1.000003374269649,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.0007780824881744396,1.0000064584939339,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.0010765923315324529,1.0000123592287626,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.0014896248995834394,1.0000236415802601,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.0020611166144016723,1.0000451883147334,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.0028518600215064775,1.0000862445700525,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.003945970609056446,1.0001641337841154,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.005459834609733819,1.0003106472615262,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.007554489609534959,1.000581645997686,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.010452754953204337,1.001065971283327,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.014462934196617901,1.001868961990426,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.02001161095923095,1.002965887727796,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.027689026841957096,1.0035514610604266,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.03831186849557289,0.9997540231715636,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.05301014282661308,0.9781524482144659,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.07334738170816793,0.9030642523319876,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.1014869629957459,0.7120051678811364,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.14042224027954553,0.38386567938275273,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.19429496147158298,0.09034986428409043,cpu,False,,cpu,cpu,none
0,laplace,2,False,post,0.26883584806859695,0.004138240559994525,cpu,False,,cpu,cpu,none
0,laplace,3,False,prior,1.1762857085047242e-06,0.9999988185312185,cpu,False,,cpu,cpu,none
0,laplace,3,False,prior,1.6275654480267543e-06,0.9999983653078512,cpu,False,,cpu,cpu,none
0,laplace,3,False,prior,2.251977787758603e-06,0.9999977381158816,cpu,False,,cpu,cpu,none
0,laplace,3,False,prior,3.115944715284203e-06,0.9999968703239451,cpu,False,,cpu,cpu,none
0,laplace,3,False,prior,4.31137088539894e-06,0.999995669695735,cpu,False,,cpu,cpu,none
0,laplace,3,False,prior,5.965419996153637e-06,0.999994008333229,cpu,False,,cpu,cpu,none
0,laplace,3,False,prior,8.254041852680182e-06,0.9999917096801774,cpu,False,,cpu,cpu,none
