seed,dimension,epsilon,tau,family,objective,step,loss,device_used,cuda_available,gpu_name,training_device,evaluation_device,eval_batch_size,gpu_memory_allocated_mb,gpu_memory_reserved_mb
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,2300,0.0005803360771869574,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,2400,0.00010228260741589558,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,2500,4.112323470602394e-05,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,2600,-0.0006251464956845912,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,2700,-6.464559722736771e-05,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,2800,-6.567812994608791e-05,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,2900,-0.00016276923508573186,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,3000,0.0004261677801790319,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,3100,4.640036750522299e-05,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,3200,-0.00012305846029783286,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,3300,9.259300849326664e-05,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,3400,-4.80760578736457e-05,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,3500,0.0001308769018564046,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,3600,0.00013042963074968333,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,3700,0.00046228049596035696,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,3800,-0.0001668361583928929,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,3900,7.872188711522941e-05,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,4000,-0.0008817184025932331,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,4100,0.00043653093034171705,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,4200,8.42072664087349e-05,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,4300,-0.00040632000255072244,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,4400,-0.00015162679230901508,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,4500,0.0003104365950512438,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,4600,0.00012554139307996144,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,4700,0.00014067615136165336,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,4800,0.0013327816805396191,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,4900,0.00057319542633477,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,5000,0.0006053791737226613,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,1,2.8455209168749436,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,100,2.8406017475812133,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,200,2.8526053648201897,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,300,2.870120746738761,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,400,2.85080428169279,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,500,2.8492340514767136,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,600,2.8537416448148814,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,700,2.89711815361036,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,800,2.837930879945314,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,900,2.8549087507702158,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,1000,2.878269328431699,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,1100,2.858448868358537,cpu,False,,cpu,cpu,65536,0.0,0.0
0,2,0.01,0.05,diagonal_gaussian,inclusive_kl,1200,2.825697720860941,cpu,False,,cpu,cpu,65536,0.0,0.0
