seed,dimension,epsilon,tau,family,objective,step,final_training_loss,estimated_DKL_q_p,estimated_DKL_p_q,estimated_cross_entropy_p_q,radius,target_local_mass,q_local_mass,local_mass_ratio_q_over_p,log_local_mass_ratio,plot_local_mass_ratio,plotting_floor,q_inside_count,q_total_count,q_mass_reliability,learned_means,learned_scales,learned_weights,device_used,cuda_available,gpu_name,training_device,evaluation_device,eval_batch_size,gpu_memory_allocated_mb,gpu_memory_reserved_mb
0,10,0.01,0.05,diagonal_gaussian,inclusive_kl,5000,14.282431306596244,0.01237373385859752,0.2973878349738073,14.255622568970256,0.158113883008419,0.00559506714934791,0.0,0.0,-inf,1e-12,1e-12,0,262144,unreliable,"[1.4786345155188034,1.4897944869586222,1.4980443742720793,1.4820396953797084,1.4692329943433033,1.4900227357117068,1.4876486762560006,1.4870643878435563,1.4885367515406638,1.477689224594364]","[1.0089949025435931,1.0069159321633279,1.0128967920816219,1.014272584893278,1.0076797488097249,1.00199306847867,1.011998979227642,0.9995961355697863,1.0129022350781716,1.0035014459071303]",[1.0],cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.05,diagonal_gaussian,inclusive_kl,5000,14.282431306596244,0.01237373385859752,0.2973878349738073,14.255622568970256,0.2371708245126285,0.009872495266113796,0.0,0.0,-inf,1e-12,1e-12,0,262144,unreliable,"[1.4786345155188034,1.4897944869586222,1.4980443742720793,1.4820396953797084,1.4692329943433033,1.4900227357117068,1.4876486762560006,1.4870643878435563,1.4885367515406638,1.477689224594364]","[1.0089949025435931,1.0069159321633279,1.0128967920816219,1.014272584893278,1.0076797488097249,1.00199306847867,1.011998979227642,0.9995961355697863,1.0129022350781716,1.0035014459071303]",[1.0],cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.05,diagonal_gaussian,inclusive_kl,5000,14.282431306596244,0.01237373385859752,0.2973878349738073,14.255622568970256,0.316227766016838,0.009999830552596001,0.0,0.0,-inf,1e-12,1e-12,0,262144,unreliable,"[1.4786345155188034,1.4897944869586222,1.4980443742720793,1.4820396953797084,1.4692329943433033,1.4900227357117068,1.4876486762560006,1.4870643878435563,1.4885367515406638,1.477689224594364]","[1.0089949025435931,1.0069159321633279,1.0128967920816219,1.014272584893278,1.0076797488097249,1.00199306847867,1.011998979227642,0.9995961355697863,1.0129022350781716,1.0035014459071303]",[1.0],cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,5000,13.976330954198733,0.0008543521834149209,0.0008905908060381818,13.952468026218115,0.0790569415042095,9.124279218395287e-05,8.7738037109375e-05,0.9615886911098468,-0.039168475763436836,0.9615886911098468,1e-12,23,262144,weak,"[[1.4918076999916363,1.5031911096309853,1.5116035478744871,1.495270243189093,1.4823983815887618,1.5034393764254665,1.5010256233444634,1.500386573973728,1.5018574313229864,1.4910334985035103],[0.002361537999529384,-0.003336830223816462,-0.0023930906019148934,-0.0038106436656563493,-0.005943311856359336,-0.003068458173242343,0.0014353884864297369,0.0020976285403713248,0.0014120228856536068,-0.0011083443580093637]]","[[1.0035206280182254,1.0013442353187998,1.0073543157119795,1.0088499557860806,1.0023329833064116,0.9964568190120573,1.0064279236137388,0.9940391887655945,1.0073878087798334,0.9982368117315897],[0.05186159368163948,0.04976306709078849,0.04924460331355013,0.05155159137617796,0.05080073967539916,0.050005934588411696,0.051305002609207034,0.04990219366563611,0.051141781732236234,0.05200545056496439]]","[0.98966043631638,0.010339563683620007]",cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,5000,13.976330954198733,0.0008543521834149209,0.0008905908060381818,13.952468026218115,0.11858541225631425,0.001542758737014989,0.00133514404296875,0.8654263372068514,-0.1445330180897904,0.8654263372068514,1e-12,350,262144,reliable,"[[1.4918076999916363,1.5031911096309853,1.5116035478744871,1.495270243189093,1.4823983815887618,1.5034393764254665,1.5010256233444634,1.500386573973728,1.5018574313229864,1.4910334985035103],[0.002361537999529384,-0.003336830223816462,-0.0023930906019148934,-0.0038106436656563493,-0.005943311856359336,-0.003068458173242343,0.0014353884864297369,0.0020976285403713248,0.0014120228856536068,-0.0011083443580093637]]","[[1.0035206280182254,1.0013442353187998,1.0073543157119795,1.0088499557860806,1.0023329833064116,0.9964568190120573,1.0064279236137388,0.9940391887655945,1.0073878087798334,0.9982368117315897],[0.05186159368163948,0.04976306709078849,0.04924460331355013,0.05155159137617796,0.05080073967539916,0.050005934588411696,0.051305002609207034,0.04990219366563611,0.051141781732236234,0.05200545056496439]]","[0.98966043631638,0.010339563683620007]",cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,5000,13.976330954198733,0.0008543521834149209,0.0008905908060381818,13.952468026218115,0.158113883008419,0.00559506714934791,0.005443572998046875,0.9729236223163664,-0.02744969698267259,0.9729236223163664,1e-12,1427,262144,reliable,"[[1.4918076999916363,1.5031911096309853,1.5116035478744871,1.495270243189093,1.4823983815887618,1.5034393764254665,1.5010256233444634,1.500386573973728,1.5018574313229864,1.4910334985035103],[0.002361537999529384,-0.003336830223816462,-0.0023930906019148934,-0.0038106436656563493,-0.005943311856359336,-0.003068458173242343,0.0014353884864297369,0.0020976285403713248,0.0014120228856536068,-0.0011083443580093637]]","[[1.0035206280182254,1.0013442353187998,1.0073543157119795,1.0088499557860806,1.0023329833064116,0.9964568190120573,1.0064279236137388,0.9940391887655945,1.0073878087798334,0.9982368117315897],[0.05186159368163948,0.04976306709078849,0.04924460331355013,0.05155159137617796,0.05080073967539916,0.050005934588411696,0.051305002609207034,0.04990219366563611,0.051141781732236234,0.05200545056496439]]","[0.98966043631638,0.010339563683620007]",cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,5000,13.976330954198733,0.0008543521834149209,0.0008905908060381818,13.952468026218115,0.2371708245126285,0.009872495266113796,0.009868621826171875,0.9996076534009374,-0.0003924235871275142,0.9996076534009374,1e-12,2587,262144,reliable,"[[1.4918076999916363,1.5031911096309853,1.5116035478744871,1.495270243189093,1.4823983815887618,1.5034393764254665,1.5010256233444634,1.500386573973728,1.5018574313229864,1.4910334985035103],[0.002361537999529384,-0.003336830223816462,-0.0023930906019148934,-0.0038106436656563493,-0.005943311856359336,-0.003068458173242343,0.0014353884864297369,0.0020976285403713248,0.0014120228856536068,-0.0011083443580093637]]","[[1.0035206280182254,1.0013442353187998,1.0073543157119795,1.0088499557860806,1.0023329833064116,0.9964568190120573,1.0064279236137388,0.9940391887655945,1.0073878087798334,0.9982368117315897],[0.05186159368163948,0.04976306709078849,0.04924460331355013,0.05155159137617796,0.05080073967539916,0.050005934588411696,0.051305002609207034,0.04990219366563611,0.051141781732236234,0.05200545056496439]]","[0.98966043631638,0.010339563683620007]",cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,5000,13.976330954198733,0.0008543521834149209,0.0008905908060381818,13.952468026218115,0.316227766016838,0.009999830552596001,0.01007843017578125,1.0078600955058028,0.007829365875310098,1.0078600955058028,1e-12,2642,262144,reliable,"[[1.4918076999916363,1.5031911096309853,1.5116035478744871,1.495270243189093,1.4823983815887618,1.5034393764254665,1.5010256233444634,1.500386573973728,1.5018574313229864,1.4910334985035103],[0.002361537999529384,-0.003336830223816462,-0.0023930906019148934,-0.0038106436656563493,-0.005943311856359336,-0.003068458173242343,0.0014353884864297369,0.0020976285403713248,0.0014120228856536068,-0.0011083443580093637]]","[[1.0035206280182254,1.0013442353187998,1.0073543157119795,1.0088499557860806,1.0023329833064116,0.9964568190120573,1.0064279236137388,0.9940391887655945,1.0073878087798334,0.9982368117315897],[0.05186159368163948,0.04976306709078849,0.04924460331355013,0.05155159137617796,0.05080073967539916,0.050005934588411696,0.051305002609207034,0.04990219366563611,0.051141781732236234,0.05200545056496439]]","[0.98966043631638,0.010339563683620007]",cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.1,diagonal_gaussian,exclusive_kl,5000,0.010607000605804613,0.010889512162894247,0.2318250535650339,14.257591293096771,0.158113883008419,9.124279218398602e-05,0.0,0.0,-inf,1e-12,1e-12,0,262144,unreliable,"[1.5049306630091426,1.490289905226438,1.4983587894290507,1.4782631990348916,1.517195472202494,1.5005178052334458,1.5040273665489725,1.4984978338696078,1.5102924301407985,1.498616800199337]","[0.9950549113565911,0.998106082299281,0.9973185368841655,0.9982937150063702,1.0067602372087003,1.0003892993692631,1.0092189530160967,0.9922539044810654,1.0101210043602902,0.9999520554221435]",[1.0],cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.1,diagonal_gaussian,exclusive_kl,5000,0.010607000605804613,0.010889512162894247,0.2318250535650339,14.257591293096771,0.2371708245126285,0.0015427587370169312,0.0,0.0,-inf,1e-12,1e-12,0,262144,unreliable,"[1.5049306630091426,1.490289905226438,1.4983587894290507,1.4782631990348916,1.517195472202494,1.5005178052334458,1.5040273665489725,1.4984978338696078,1.5102924301407985,1.498616800199337]","[0.9950549113565911,0.998106082299281,0.9973185368841655,0.9982937150063702,1.0067602372087003,1.0003892993692631,1.0092189530160967,0.9922539044810654,1.0101210043602902,0.9999520554221435]",[1.0],cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.1,diagonal_gaussian,exclusive_kl,5000,0.010607000605804613,0.010889512162894247,0.2318250535650339,14.257591293096771,0.316227766016838,0.00559506714938318,0.0,0.0,-inf,1e-12,1e-12,0,262144,unreliable,"[1.5049306630091426,1.490289905226438,1.4983587894290507,1.4782631990348916,1.517195472202494,1.5005178052334458,1.5040273665489725,1.4984978338696078,1.5102924301407985,1.498616800199337]","[0.9950549113565911,0.998106082299281,0.9973185368841655,0.9982937150063702,1.0067602372087003,1.0003892993692631,1.0092189530160967,0.9922539044810654,1.0101210043602902,0.9999520554221435]",[1.0],cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.1,diagonal_gaussian,exclusive_kl,5000,0.010607000605804613,0.010889512162894247,0.2318250535650339,14.257591293096771,0.474341649025257,0.009872495268278474,0.0,0.0,-inf,1e-12,1e-12,0,262144,unreliable,"[1.5049306630091426,1.490289905226438,1.4983587894290507,1.4782631990348916,1.517195472202494,1.5005178052334458,1.5040273665489725,1.4984978338696078,1.5102924301407985,1.498616800199337]","[0.9950549113565911,0.998106082299281,0.9973185368841655,0.9982937150063702,1.0067602372087003,1.0003892993692631,1.0092189530160967,0.9922539044810654,1.0101210043602902,0.9999520554221435]",[1.0],cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.1,diagonal_gaussian,exclusive_kl,5000,0.010607000605804613,0.010889512162894247,0.2318250535650339,14.257591293096771,0.632455532033676,0.009999830594402619,0.0,0.0,-inf,1e-12,1e-12,0,262144,unreliable,"[1.5049306630091426,1.490289905226438,1.4983587894290507,1.4782631990348916,1.517195472202494,1.5005178052334458,1.5040273665489725,1.4984978338696078,1.5102924301407985,1.498616800199337]","[0.9950549113565911,0.998106082299281,0.9973185368841655,0.9982937150063702,1.0067602372087003,1.0003892993692631,1.0092189530160967,0.9922539044810654,1.0101210043602902,0.9999520554221435]",[1.0],cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.1,diagonal_gaussian_mixture_2,exclusive_kl,5000,0.0004142251140163062,0.0003681635167049715,0.0004468001997151444,14.022041238906088,0.158113883008419,9.124279218398602e-05,0.000102996826171875,1.1288215069546275,0.12117417431137927,1.1288215069546275,1e-12,27,262144,weak,"[[1.5003981660293029,1.4838088207958262,1.4940734721166846,1.50126996822309,1.5017618544236722,1.5015030220919248,1.4965364815544384,1.503127141016807,1.4902208110888582,1.5062795755057152],[0.0035079518596306033,0.0014880206080627248,-0.0015665894105371025,0.0007921784540902007,-0.00025864225881655294,-0.00189414790720875,0.0018459956139134227,-0.0013329572395957574,-0.0005172355213615887,0.00510031302899284]]","[[1.003557122857442,0.9939653126865038,0.9995549094252641,1.0010547966850014,0.9986897549383451,0.9949682886813441,1.0050715125776009,0.9973878862727306,1.0006096685635497,1.0005203373256415],[0.10049982744672678,0.10066046154991985,0.09933022956120478,0.10028048824932263,0.09878567620029378,0.09932095374650447,0.09885058149161512,0.09919919913745093,0.10008869593344143,0.10027363044496582]]","[0.9900243958643468,0.009975604135653151]",cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.1,diagonal_gaussian_mixture_2,exclusive_kl,5000,0.0004142251140163062,0.0003681635167049715,0.0004468001997151444,14.022041238906088,0.2371708245126285,0.0015427587370169312,0.00142669677734375,0.9247698574712998,-0.07821037515997678,0.9247698574712998,1e-12,374,262144,reliable,"[[1.5003981660293029,1.4838088207958262,1.4940734721166846,1.50126996822309,1.5017618544236722,1.5015030220919248,1.4965364815544384,1.503127141016807,1.4902208110888582,1.5062795755057152],[0.0035079518596306033,0.0014880206080627248,-0.0015665894105371025,0.0007921784540902007,-0.00025864225881655294,-0.00189414790720875,0.0018459956139134227,-0.0013329572395957574,-0.0005172355213615887,0.00510031302899284]]","[[1.003557122857442,0.9939653126865038,0.9995549094252641,1.0010547966850014,0.9986897549383451,0.9949682886813441,1.0050715125776009,0.9973878862727306,1.0006096685635497,1.0005203373256415],[0.10049982744672678,0.10066046154991985,0.09933022956120478,0.10028048824932263,0.09878567620029378,0.09932095374650447,0.09885058149161512,0.09919919913745093,0.10008869593344143,0.10027363044496582]]","[0.9900243958643468,0.009975604135653151]",cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.1,diagonal_gaussian_mixture_2,exclusive_kl,5000,0.0004142251140163062,0.0003681635167049715,0.0004468001997151444,14.022041238906088,0.316227766016838,0.00559506714938318,0.0056304931640625,1.0063316513874594,0.00631169069460513,1.0063316513874594,1e-12,1476,262144,reliable,"[[1.5003981660293029,1.4838088207958262,1.4940734721166846,1.50126996822309,1.5017618544236722,1.5015030220919248,1.4965364815544384,1.503127141016807,1.4902208110888582,1.5062795755057152],[0.0035079518596306033,0.0014880206080627248,-0.0015665894105371025,0.0007921784540902007,-0.00025864225881655294,-0.00189414790720875,0.0018459956139134227,-0.0013329572395957574,-0.0005172355213615887,0.00510031302899284]]","[[1.003557122857442,0.9939653126865038,0.9995549094252641,1.0010547966850014,0.9986897549383451,0.9949682886813441,1.0050715125776009,0.9973878862727306,1.0006096685635497,1.0005203373256415],[0.10049982744672678,0.10066046154991985,0.09933022956120478,0.10028048824932263,0.09878567620029378,0.09932095374650447,0.09885058149161512,0.09919919913745093,0.10008869593344143,0.10027363044496582]]","[0.9900243958643468,0.009975604135653151]",cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.1,diagonal_gaussian_mixture_2,exclusive_kl,5000,0.0004142251140163062,0.0003681635167049715,0.0004468001997151444,14.022041238906088,0.474341649025257,0.009872495268278474,0.009601593017578125,0.9725599006797409,-0.027823610857104317,0.9725599006797409,1e-12,2517,262144,reliable,"[[1.5003981660293029,1.4838088207958262,1.4940734721166846,1.50126996822309,1.5017618544236722,1.5015030220919248,1.4965364815544384,1.503127141016807,1.4902208110888582,1.5062795755057152],[0.0035079518596306033,0.0014880206080627248,-0.0015665894105371025,0.0007921784540902007,-0.00025864225881655294,-0.00189414790720875,0.0018459956139134227,-0.0013329572395957574,-0.0005172355213615887,0.00510031302899284]]","[[1.003557122857442,0.9939653126865038,0.9995549094252641,1.0010547966850014,0.9986897549383451,0.9949682886813441,1.0050715125776009,0.9973878862727306,1.0006096685635497,1.0005203373256415],[0.10049982744672678,0.10066046154991985,0.09933022956120478,0.10028048824932263,0.09878567620029378,0.09932095374650447,0.09885058149161512,0.09919919913745093,0.10008869593344143,0.10027363044496582]]","[0.9900243958643468,0.009975604135653151]",cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.1,diagonal_gaussian_mixture_2,exclusive_kl,5000,0.0004142251140163062,0.0003681635167049715,0.0004468001997151444,14.022041238906088,0.632455532033676,0.009999830594402619,0.009746551513671875,0.974671662850717,-0.0256546207498884,0.974671662850717,1e-12,2555,262144,reliable,"[[1.5003981660293029,1.4838088207958262,1.4940734721166846,1.50126996822309,1.5017618544236722,1.5015030220919248,1.4965364815544384,1.503127141016807,1.4902208110888582,1.5062795755057152],[0.0035079518596306033,0.0014880206080627248,-0.0015665894105371025,0.0007921784540902007,-0.00025864225881655294,-0.00189414790720875,0.0018459956139134227,-0.0013329572395957574,-0.0005172355213615887,0.00510031302899284]]","[[1.003557122857442,0.9939653126865038,0.9995549094252641,1.0010547966850014,0.9986897549383451,0.9949682886813441,1.0050715125776009,0.9973878862727306,1.0006096685635497,1.0005203373256415],[0.10049982744672678,0.10066046154991985,0.09933022956120478,0.10028048824932263,0.09878567620029378,0.09932095374650447,0.09885058149161512,0.09919919913745093,0.10008869593344143,0.10027363044496582]]","[0.9900243958643468,0.009975604135653151]",cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.1,diagonal_gaussian,inclusive_kl,5000,14.282452673975762,0.012381454149820007,0.2301213475732775,14.255887587105015,0.158113883008419,9.124279218398602e-05,0.0,0.0,-inf,1e-12,1e-12,0,262144,unreliable,"[1.4786118926387586,1.4898137489860843,1.4980345205027306,1.4820481936016963,1.4691998250767062,1.490029901243025,1.4876471649208551,1.4870950544354025,1.4885508772085068,1.4776549694270125]","[1.009068059605108,1.006913783057241,1.012947203420335,1.0142837044270836,1.0077585328033694,1.002009259577808,1.0120404728552486,0.9995856640125754,1.0129240818659224,1.0035938389739574]",[1.0],cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.1,diagonal_gaussian,inclusive_kl,5000,14.282452673975762,0.012381454149820007,0.2301213475732775,14.255887587105015,0.2371708245126285,0.0015427587370169312,0.0,0.0,-inf,1e-12,1e-12,0,262144,unreliable,"[1.4786118926387586,1.4898137489860843,1.4980345205027306,1.4820481936016963,1.4691998250767062,1.490029901243025,1.4876471649208551,1.4870950544354025,1.4885508772085068,1.4776549694270125]","[1.009068059605108,1.006913783057241,1.012947203420335,1.0142837044270836,1.0077585328033694,1.002009259577808,1.0120404728552486,0.9995856640125754,1.0129240818659224,1.0035938389739574]",[1.0],cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.1,diagonal_gaussian,inclusive_kl,5000,14.282452673975762,0.012381454149820007,0.2301213475732775,14.255887587105015,0.316227766016838,0.00559506714938318,0.0,0.0,-inf,1e-12,1e-12,0,262144,unreliable,"[1.4786118926387586,1.4898137489860843,1.4980345205027306,1.4820481936016963,1.4691998250767062,1.490029901243025,1.4876471649208551,1.4870950544354025,1.4885508772085068,1.4776549694270125]","[1.009068059605108,1.006913783057241,1.012947203420335,1.0142837044270836,1.0077585328033694,1.002009259577808,1.0120404728552486,0.9995856640125754,1.0129240818659224,1.0035938389739574]",[1.0],cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.1,diagonal_gaussian,inclusive_kl,5000,14.282452673975762,0.012381454149820007,0.2301213475732775,14.255887587105015,0.474341649025257,0.009872495268278474,0.0,0.0,-inf,1e-12,1e-12,0,262144,unreliable,"[1.4786118926387586,1.4898137489860843,1.4980345205027306,1.4820481936016963,1.4691998250767062,1.490029901243025,1.4876471649208551,1.4870950544354025,1.4885508772085068,1.4776549694270125]","[1.009068059605108,1.006913783057241,1.012947203420335,1.0142837044270836,1.0077585328033694,1.002009259577808,1.0120404728552486,0.9995856640125754,1.0129240818659224,1.0035938389739574]",[1.0],cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.1,diagonal_gaussian,inclusive_kl,5000,14.282452673975762,0.012381454149820007,0.2301213475732775,14.255887587105015,0.632455532033676,0.009999830594402619,0.0,0.0,-inf,1e-12,1e-12,0,262144,unreliable,"[1.4786118926387586,1.4898137489860843,1.4980345205027306,1.4820481936016963,1.4691998250767062,1.490029901243025,1.4876471649208551,1.4870950544354025,1.4885508772085068,1.4776549694270125]","[1.009068059605108,1.006913783057241,1.012947203420335,1.0142837044270836,1.0077585328033694,1.002009259577808,1.0120404728552486,0.9995856640125754,1.0129240818659224,1.0035938389739574]",[1.0],cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.1,diagonal_gaussian_mixture_2,inclusive_kl,5000,14.043936345065077,0.0007664649757633578,0.0008381200188520327,14.022432558725225,0.158113883008419,9.124279218398602e-05,9.1552734375e-05,1.00339689507078,0.0033911386549957383,1.00339689507078,1e-12,24,262144,weak,"[[1.4918076290780091,1.5031910004867548,1.511603257149371,1.4952701289042307,1.4823982500040889,1.5034391502690836,1.5010255397543146,1.5003864321201326,1.5018572717016632,1.4910334061407193],[-0.005918433572147929,0.0036375982407775786,-0.0022763002521794663,0.0028941316630720386,-0.00637877280953954,0.002606456998803153,0.00023752834465018305,0.00612722760480029,0.0028375143917612625,-0.007632186734882488]]","[[1.0035206965102528,1.0013442386001354,1.0073543513791487,1.0088499507504889,1.0023330068126848,0.9964568440331124,1.0064279783956627,0.9940392150870201,1.007387807528353,0.9982368293008388],[0.10322438803815828,0.09906490499721035,0.09834486883193426,0.1028878648938657,0.10128188556518163,0.10008988666995802,0.10209424641531718,0.09954687020311848,0.10191000494909985,0.10357450143393508]]","[0.9896604592613741,0.010339540738625806]",cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.1,diagonal_gaussian_mixture_2,inclusive_kl,5000,14.043936345065077,0.0007664649757633578,0.0008381200188520327,14.022432558725225,0.2371708245126285,0.0015427587370169312,0.00135040283203125,0.8753169239166849,-0.13316925944073416,0.8753169239166849,1e-12,354,262144,reliable,"[[1.4918076290780091,1.5031910004867548,1.511603257149371,1.4952701289042307,1.4823982500040889,1.5034391502690836,1.5010255397543146,1.5003864321201326,1.5018572717016632,1.4910334061407193],[-0.005918433572147929,0.0036375982407775786,-0.0022763002521794663,0.0028941316630720386,-0.00637877280953954,0.002606456998803153,0.00023752834465018305,0.00612722760480029,0.0028375143917612625,-0.007632186734882488]]","[[1.0035206965102528,1.0013442386001354,1.0073543513791487,1.0088499507504889,1.0023330068126848,0.9964568440331124,1.0064279783956627,0.9940392150870201,1.007387807528353,0.9982368293008388],[0.10322438803815828,0.09906490499721035,0.09834486883193426,0.1028878648938657,0.10128188556518163,0.10008988666995802,0.10209424641531718,0.09954687020311848,0.10191000494909985,0.10357450143393508]]","[0.9896604592613741,0.010339540738625806]",cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.1,diagonal_gaussian_mixture_2,inclusive_kl,5000,14.043936345065077,0.0007664649757633578,0.0008381200188520327,14.022432558725225,0.316227766016838,0.00559506714938318,0.005535125732421875,0.9892867385929562,-0.010771061581624945,0.9892867385929562,1e-12,1451,262144,reliable,"[[1.4918076290780091,1.5031910004867548,1.511603257149371,1.4952701289042307,1.4823982500040889,1.5034391502690836,1.5010255397543146,1.5003864321201326,1.5018572717016632,1.4910334061407193],[-0.005918433572147929,0.0036375982407775786,-0.0022763002521794663,0.0028941316630720386,-0.00637877280953954,0.002606456998803153,0.00023752834465018305,0.00612722760480029,0.0028375143917612625,-0.007632186734882488]]","[[1.0035206965102528,1.0013442386001354,1.0073543513791487,1.0088499507504889,1.0023330068126848,0.9964568440331124,1.0064279783956627,0.9940392150870201,1.007387807528353,0.9982368293008388],[0.10322438803815828,0.09906490499721035,0.09834486883193426,0.1028878648938657,0.10128188556518163,0.10008988666995802,0.10209424641531718,0.09954687020311848,0.10191000494909985,0.10357450143393508]]","[0.9896604592613741,0.010339540738625806]",cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.1,diagonal_gaussian_mixture_2,inclusive_kl,5000,14.043936345065077,0.0007664649757633578,0.0008381200188520327,14.022432558725225,0.474341649025257,0.009872495268278474,0.00988006591796875,1.0007668425747036,0.0007665487011633169,1.0007668425747036,1e-12,2590,262144,reliable,"[[1.4918076290780091,1.5031910004867548,1.511603257149371,1.4952701289042307,1.4823982500040889,1.5034391502690836,1.5010255397543146,1.5003864321201326,1.5018572717016632,1.4910334061407193],[-0.005918433572147929,0.0036375982407775786,-0.0022763002521794663,0.0028941316630720386,-0.00637877280953954,0.002606456998803153,0.00023752834465018305,0.00612722760480029,0.0028375143917612625,-0.007632186734882488]]","[[1.0035206965102528,1.0013442386001354,1.0073543513791487,1.0088499507504889,1.0023330068126848,0.9964568440331124,1.0064279783956627,0.9940392150870201,1.007387807528353,0.9982368293008388],[0.10322438803815828,0.09906490499721035,0.09834486883193426,0.1028878648938657,0.10128188556518163,0.10008988666995802,0.10209424641531718,0.09954687020311848,0.10191000494909985,0.10357450143393508]]","[0.9896604592613741,0.010339540738625806]",cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.01,0.1,diagonal_gaussian_mixture_2,inclusive_kl,5000,14.043936345065077,0.0007664649757633578,0.0008381200188520327,14.022432558725225,0.632455532033676,0.009999830594402619,0.01007843017578125,1.0078600912922093,0.00782936169457757,1.0078600912922093,1e-12,2642,262144,reliable,"[[1.4918076290780091,1.5031910004867548,1.511603257149371,1.4952701289042307,1.4823982500040889,1.5034391502690836,1.5010255397543146,1.5003864321201326,1.5018572717016632,1.4910334061407193],[-0.005918433572147929,0.0036375982407775786,-0.0022763002521794663,0.0028941316630720386,-0.00637877280953954,0.002606456998803153,0.00023752834465018305,0.00612722760480029,0.0028375143917612625,-0.007632186734882488]]","[[1.0035206965102528,1.0013442386001354,1.0073543513791487,1.0088499507504889,1.0023330068126848,0.9964568440331124,1.0064279783956627,0.9940392150870201,1.007387807528353,0.9982368293008388],[0.10322438803815828,0.09906490499721035,0.09834486883193426,0.1028878648938657,0.10128188556518163,0.10008988666995802,0.10209424641531718,0.09954687020311848,0.10191000494909985,0.10357450143393508]]","[0.9896604592613741,0.010339540738625806]",cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.05,0.05,diagonal_gaussian,exclusive_kl,5000,0.051849959139853644,0.05213247069694328,1.6030778335818074,14.50737114262203,0.0790569415042095,0.00045621396091976424,0.0,0.0,-inf,1e-12,1e-12,0,262144,unreliable,"[1.5049306630091426,1.490289905226438,1.4983587894290507,1.4782631990348916,1.517195472202494,1.5005178052334458,1.5040273665489725,1.4984978338696078,1.5102924301407985,1.498616800199337]","[0.9950549113565911,0.998106082299281,0.9973185368841655,0.9982937150063702,1.0067602372087003,1.0003892993692631,1.0092189530160967,0.9922539044810654,1.0101210043602902,0.9999520554221435]",[1.0],cpu,False,,cpu,cpu,65536,0.0,0.0
0,10,0.05,0.05,diagonal_gaussian,exclusive_kl,5000,0.051849959139853644,0.05213247069694328,1.6030778335818074,14.50737114262203,0.11858541225631425,0.007713793685074937,0.0,0.0,-inf,1e-12,1e-12,0,262144,unreliable,"[1.5049306630091426,1.490289905226438,1.4983587894290507,1.4782631990348916,1.517195472202494,1.5005178052334458,1.5040273665489725,1.4984978338696078,1.5102924301407985,1.498616800199337]","[0.9950549113565911,0.998106082299281,0.9973185368841655,0.9982937150063702,1.0067602372087003,1.0003892993692631,1.0092189530160967,0.9922539044810654,1.0101210043602902,0.9999520554221435]",[1.0],cpu,False,,cpu,cpu,65536,0.0,0.0
